lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax,Vcmax25,Jmax,Jmax25,Date,Year,carea,C_percent,Aarea,original_reference
122.3,53.5,325,2016,2016,Wang et al. 2017 Ecology,NA,Salix raddeana,NA,NA,26.8,1.003575,0.0991186,61.19362,53.60994,45.76759874856584,109.9067,98.91148543470213,NA,2016,NA,NA,NA,NA
122.3,53.5,325,2016,2016,Wang et al. 2017 Ecology,NA,Sanguisorba officinalis,NA,NA,26.14,0.5390739,0.05699233,33.07202,19.85531,17.958863577650998,45.93139,42.95891190021795,NA,2016,NA,NA,NA,NA
122.3,53.5,325,2016,2016,Wang et al. 2017 Ecology,NA,Sorbaria sorbifolia,NA,NA,26.81,0.7577487,0.09210417,29.95054,49.81449,42.49024170162585,84.50932,76.01063812731559,NA,2016,NA,NA,NA,NA
122.3,53.5,325,2016,2016,Wang et al. 2017 Ecology,NA,Spiraea pubescens,NA,NA,25.73,0.521727,0.08348042,35.25183,49.83896,46.731828161874105,92.5125,88.62753207282938,NA,2016,NA,NA,NA,NA
122.3,53.5,325,2016,2016,Wang et al. 2017 Ecology,NA,Vaccinium vitis-idaea,NA,NA,26.8,0.7070234,0.07843237,85.18355,45.36196,38.72617622270224,87.53728,78.77993239459872,NA,2016,NA,NA,NA,NA
122.3,53.5,325,2016,2016,Wang et al. 2017 Ecology,NA,Vicia sepium,NA,NA,25.99,0.9976766,0.04478392,26.96423,32.59803,29.8752194926136,51.36994,48.468914032864824,NA,2016,NA,NA,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Alnus cremastogyne,NA,NA,21.74642372,3.168723572,NA,84.875432,15.17756603,20.07616934,19.02932438,22.59164357,NA,2018-2019,NA,52.63128356,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Juglans cathayensis,NA,NA,22.06431313,1.900220083,NA,56.116619,30.91527324,39.72578148,68.5889268,80.89461102,NA,2018-2019,NA,51.84058065,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Euptelea pleiosperma,NA,NA,22.61983948,1.249284556,NA,69.695346,8.482378656,10.36928174,46.57213748,53.06723589,NA,2018-2019,NA,54.04493924,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Machilus viridis,NA,NA,23.08758545,1.687022561,NA,99.617269,4.316300882,5.063327146,17.38384616,19.37640079,NA,2018-2019,NA,50.9687871,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Toxicodendron vernicifluum,NA,NA,22.68825531,1.627276828,NA,53.83419,21.21014705,25.77125047,5.114403344,5.808165831,NA,2018-2019,NA,55.21478572,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Elaeagnus bockii,NA,NA,23.09752731,3.698556126,NA,86.454151,13.27257077,15.55615629,59.92416806,66.22593314,NA,2018-2019,NA,53.07892187,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Salix wallichiana,NA,NA,22.60498161,1.61873143,NA,75.505328,16.81913435,20.58774097,51.15172007,58.35769314,NA,2018-2019,NA,53.2466591,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Styrax roseus,NA,NA,23.59485703,0.947520545,NA,44.663748,9.054731238,10.16633679,46.19045017,49.96671556,NA,2018-2019,NA,49.25866027,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Sorbaria arborea,NA,NA,22.45579033,1.681734048,NA,51.077484,18.14116322,22.50356769,46.43399913,54.07176959,NA,2018-2019,NA,48.91024,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Litsea cubeba,NA,NA,23.46079941,1.401550729,NA,35.882805,22.23593112,25.25420672,54.64131642,58.98179001,NA,2018-2019,NA,54.82605358,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Viburnum betulifolium,NA,NA,23.94916191,1.100996222,NA,53.941494,6.825767112,7.437097507,19.27759517,20.09088622,NA,2018-2019,NA,53.34185003,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Rubus lambertianus,NA,NA,23.78618431,1.003567197,NA,33.48784,37.20607154,41.09936618,87.16178724,93.54354707,NA,2018-2019,NA,47.09796249,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Rhamnus dumetorum,NA,NA,23.9293396,1.30052446,NA,51.112069,17.73348175,19.35394392,52.22574656,54.54408712,NA,2018-2019,NA,39.45887185,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Hydrangea anomala,NA,NA,24.01816177,0.889330918,NA,32.497998,22.38052077,24.24429301,43.50523495,45.51085863,NA,2018-2019,NA,44.59462693,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Rubus setchuenensis,NA,NA,24.12208862,1.203451836,NA,53.008763,33.89972285,36.40555162,90.37911454,93.26847983,NA,2018-2019,NA,45.49156719,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Neillia affinis,NA,NA,24.22191811,0.774541625,NA,30.372042,26.22845138,27.93470096,49.63183505,51.39964887,NA,2018-2019,NA,46.0632986,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Cotoneaster dielsianus,NA,NA,24.26073914,1.131622568,NA,65.345331,8.596400856,9.126268137,24.65342363,25.29064219,NA,2018-2019,NA,47.75017702,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Viburnum foetidum var. rectangulatum,NA,NA,25.77156715,0.857661105,NA,37.465238,11.80980383,11.12858753,44.51515265,42.21638894,NA,2018-2019,NA,46.54747228,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Clematoclethra scandens subsp. actinidioides,NA,NA,25.32215385,1.535554092,NA,38.148371,44.47528138,43.36821879,90.57824809,87.93015977,NA,2018-2019,NA,45.55415416,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Iris confusa,NA,NA,26.46207657,1.535719144,NA,49.75693,39.927859840000004,35.78356636,78.32556146,71.98730798,NA,2018-2019,NA,45.6209835,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Zingiber striolatum,NA,NA,26.2068306,0.955222651,NA,22.583973,34.31904175,31.32153616,87.52706691,81.5328927,NA,2018-2019,NA,44.84530845,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Agrimonia pilosa,NA,NA,26.23901787,0.696956019,NA,27.169911,20.66394691,18.81545263,52.26429534,48.8773044,NA,2018-2019,NA,44.196514380000004,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Artemisia argyi,NA,NA,26.19114723,1.012832457,NA,27.341307,13.77610994,12.58710863,49.98955087,46.07791605,NA,2018-2019,NA,45.22095106,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Boehmeria clidemioides var. diffusa,NA,NA,27.00943108,1.113390163,NA,35.94495,17.32051449,14.95149002,79.81041708,71.91598147,NA,2018-2019,NA,40.71314304,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Oplismenus undulatifolius,NA,NA,26.10526772,0.773785656,NA,18.557808,18.63014632,17.12848925,65.32845907,61.33318197,NA,2018-2019,NA,42.48153418,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Carex henryi,NA,NA,26.4676281,0.642916074,NA,46.212668,7.622246686,6.828429934,18.11174351,16.67739717,NA,2018-2019,NA,40.00708121,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Dryopteris neorosthornii,NA,NA,27.14824295,1.021650446,NA,49.451328,7.905886991,6.762315584,23.48790916,20.77164628,NA,2018-2019,NA,48.955947,NA,NA
101.021179,29.381725,1976,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Bambusa multiplex,NA,NA,27.01542244,1.035705317,NA,38.518354,6.417517097,5.537550321,15.67996068,14.05256851,NA,2018-2019,NA,42.86376646,NA,NA
101.021179,29.381725,1977,2018,2019,Xu et al. 2021 Tree Physiology,Walnut Grove,Arisaema erubescens,NA,NA,27.94197693,1.032646246,NA,36.154701,7.949395378,6.471507013,34.08443804,29.65009708,NA,2018-2019,NA,36.54887921,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Acer pictum subsp. mono,NA,NA,17.67478218,1.94394703,NA,74.229295,32.73970912,64.03992914,104.5945919,162.559598,NA,2018-2019,NA,48.05874429,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Malus rockii,NA,NA,18.11233673,2.414503955,NA,97.10339,15.08769865,28.25620822,85.25188369,127.2940859,NA,2018-2019,NA,47.87889262,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Populus davidiana,NA,NA,19.98163033,1.371462676,NA,75.004809,56.57447308,88.30192003,186.3849004,247.2716439,NA,2018-2019,NA,56.35676522,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Cerasus pleiocerasus,NA,NA,18.7603714,2.113596156,NA,77.194757,25.76758167,45.2721279,98.90262995,139.3711103,NA,2018-2019,NA,47.14960306,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Picea likiangensis var. hirtella,NA,NA,24.64601326,5.322731909,NA,194.248244,27.63718319,28.43085872,63.27023869,62.99841631,NA,2018-2019,NA,51.69508186,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Sorbus thibetica,NA,NA,23.13469849,0.553267209,NA,51.658643,46.9360918,54.83348851,142.0952311,154.955545,NA,2018-2019,NA,52.23167965,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Salix wallichiana,NA,NA,23.87452431,1.744106186,NA,79.731368,47.28421463,51.84369707,131.8490529,135.039505,NA,2018-2019,NA,45.12827383,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Rosa soulieana,NA,NA,24.95684242,1.675781456,NA,83.568989,21.1386642,21.21104367,105.5311923,103.1191239,NA,2018-2019,NA,49.37555539,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Zanthoxylum undulatifolium,NA,NA,25.75078735,1.665305485,NA,88.559667,34.53765158,32.59611569,100.1601665,94.3298594,NA,2018-2019,NA,44.57616866,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Rhamnus maximovicziana,NA,NA,26.20242348,0.830979747,NA,46.564601,35.87301137,32.75018631,124.8091125,116.4167095,NA,2018-2019,NA,43.30591737,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Ribes alpestre,NA,NA,27.00130997,1.491063919,NA,62.871565,22.97045737,19.83937838,57.27179949,51.32763772,NA,2018-2019,NA,48.91864372,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Cotoneaster tenuipes,NA,NA,27.44509048,2.841034097,NA,96.728864,83.42755485,70.01039132,187.2767555,164.9314366,NA,2018-2019,NA,49.39975886,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Berchemia yunnanensis,NA,NA,28.83424644,1.653971488,NA,63.116931,5.758394936,4.46386228,12.50713104,10.45253615,NA,2018-2019,NA,45.46972707,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Quercus guyavifolia,NA,NA,28.00646019,2.003428345,NA,129.273717,16.46397042,13.35249617,34.00013852,29.0752122,NA,2018-2019,NA,48.29840043,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Chrysanthemum glabriusculum,NA,NA,29.14250755,1.536799695,NA,76.182446,64.50356858,49.25309948,160.6289735,127.7463267,NA,2018-2019,NA,49.4657865,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Thalictrum atriplex,NA,NA,30.63238258,0.734079315,NA,30.566077,47.21440082,34.01716262,116.993381,94.29033322,NA,2018-2019,NA,41.56993405,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Anemone tomentosa,NA,NA,31.34599762,1.554541233,NA,51.688863,71.09309411,50.30294419,167.3961281,133.0016114,NA,2018-2019,NA,43.37081058,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Salvia brevilabra,NA,NA,31.66804657,1.513440727,NA,37.821977,18.89193021,13.28855363,58.59083091,46.42405678,NA,2018-2019,NA,45.04777756,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Elsholtzia ciliata,NA,NA,32.35092087,0.607419259,NA,26.044429,83.67320693,58.40826862,140.0423167,111.79846,NA,2018-2019,NA,44.13716027,NA,NA
101.39492,29.54763,3290,2018,2019,Xu et al. 2021 Tree Physiology,First West,Onychium contiguum,NA,NA,33.27106247,1.664650818,NA,82.65609,79.17156496,55.30565624,138.0342639,121.3994571,NA,2018-2019,NA,43.80929325,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Hippophae rhamnoides,NA,NA,19.81555824,3.368979089,NA,91.530809,39.22847953,62.21138814,119.737769,157.255062,NA,2018-2019,NA,48.753828,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Cerasus serrula,NA,NA,21.4138298,0.926813478,NA,58.952043,41.51915017,56.62635346,129.3125599,157.7450886,NA,2018-2019,NA,51.7912905,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Quercus guyavifolia,NA,NA,22.45386696,2.511160372,NA,188.694763,24.55710314,30.46759067,70.92206866,80.50815449,NA,2018-2019,NA,56.54706332,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Picea brachytyla,NA,NA,22.40081863,2.847062954,NA,222.013584,55.29132625,68.92569841,182.7624307,209.235611,NA,2018-2019,NA,54.32256685,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Juniperus pingii,NA,NA,23.55806808,3.462031802,NA,315.900827,49.51029064,55.76357733,132.5257829,142.3312967,NA,2018-2019,NA,56.47332329,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Malus transitoria,NA,NA,24.46927032,2.154895887,NA,96.031887,72.93159621,76.11154679,191.8375356,193.7926365,NA,2018-2019,NA,52.26680005,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Caragana franchetiana,NA,NA,24.6882164,3.295730063,NA,94.265441,35.86482322,36.76925228,89.80362852,89.20088396,NA,2018-2019,NA,49.537323,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Berberis approximata,NA,NA,25.4717308,1.249340926,NA,98.501007,44.44882017,42.84630604,98.6076857,94.20572585,NA,2018-2019,NA,50.02424811,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Juniperus pingii var. wilsonii,NA,NA,24.96226807,3.391738668,NA,386.691446,53.30510433,53.46461467,174.0668094,172.2488645,NA,2018-2019,NA,56.97910613,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Ribes alpestre,NA,NA,26.0821537,0.906566228,NA,54.83891,11.05332419,10.17950815,25.61082159,23.94882887,NA,2018-2019,NA,50.32222759,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Spiraea schneideriana,NA,NA,26.9175087,0.939066595,NA,43.166019,43.76555004,38.01240962,116.2726766,104.7339415,NA,2018-2019,NA,54.76557378,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Rhododendron intricatum,NA,NA,28.28388824,1.342283558,NA,83.331547,54.57321424,43.56333745,136.6959216,116.5692996,NA,2018-2019,NA,53.60334469,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Halenia elliptica,NA,NA,28.16214828,0.587907386,NA,22.828939,7.167076692,5.760606318,29.75519148,25.54359575,NA,2018-2019,NA,48.64583597,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Stellera chamaejasme,NA,NA,28.4390049,1.698844857,NA,59.223997,91.95951965,72.78165866,150.3081992,127.6970381,NA,2018-2019,NA,47.91066431,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Thalictrum cultratum,NA,NA,29.48773155,1.254862027,NA,57.808847,59.09598926,44.42004151,107.2710346,87.86964438,NA,2018-2019,NA,50.57152783,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Polygonatum cirrhifolium,NA,NA,28.91215439,1.681912583,NA,61.783403,90.41918496,69.81875634,179.30465709999999,148.2840644,NA,2018-2019,NA,46.39619766,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Salvia prattii,NA,NA,31.54729195,0.848046364,NA,56.519542,63.43994212,44.71489125,77.69026329,61.7520435,NA,2018-2019,NA,46.31528819,NA,NA
101.532305,29.470437,3500,2018,2019,Xu et al. 2021 Tree Physiology,Shackside,Carex cardiolepis,NA,NA,28.51414032,0.796632315,NA,43.472756,37.81206041,29.80512427,69.8458297,58.84784939,NA,2018-2019,NA,45.30081035,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Larix potaninii var. marcrocarpa,NA,NA,14.24063969,2.234119178,NA,161.15136,9.50061002,26.3677173,38.15351431,75.94120447,NA,2018-2019,NA,49.72071696,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Picea likiangensis var. hirtella,NA,NA,14.4975769,3.054019309,NA,254.369514,12.65847,34.2083676,51.96830538,100.2335374,NA,2018-2019,NA,51.01553109,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Pinus yunnanensis,NA,NA,14.6079464,2.471535986,NA,331.208774,31.56589296,84.33510461,117.4372221,223.9015634,NA,2018-2019,NA,53.73635436,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Hippophae rhamnoides,NA,NA,15.3613802,2.669017601,NA,70.763656,21.50680369,53.16821819,99.02339496,180.6064578,NA,2018-2019,NA,47.46255974,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Quercus guyavifolia,NA,NA,15.32996101,1.321948901,NA,159.217492,20.71222889,51.36929602,60.18264878,102.7787381,NA,2018-2019,NA,49.83503317,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Rhododendron intricatum,NA,NA,15.8785078,1.068783124,NA,71.064722,23.54060202,55.19657841,79.80456969,141.5261741,NA,2018-2019,NA,54.16137423,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Potentilla fruticosa,NA,NA,15.63448105,0.947507773,NA,49.10403,24.67036604,59.30596858,77.61176517,142.8182701,NA,2018-2019,NA,43.4914668,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Juniperus pingii var. wilsonii,NA,NA,15.69962196,3.183924161,NA,282.466973,26.04899242,62.204286,160.56142,301.201912,NA,2018-2019,NA,49.56977938,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Berberis approximata,NA,NA,15.35668106,1.2255589,NA,75.479886,30.8969029,76.41887177,102.6228102,191.5386356,NA,2018-2019,NA,47.6635356,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Caragana erinacea,NA,NA,15.2114687,2.96984728,NA,98.275248,26.87569573,67.47186147,96.81485029,174.8766144,NA,2018-2019,NA,49.43948075,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Clematis tangutica,NA,NA,17.22011147,1.317057307,NA,52.381742,37.74319678,77.26192532,125.2335594,201.3048322,NA,2018-2019,NA,43.69918953,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Stellera chamaejasme,NA,NA,19.09056702,2.096721047,NA,62.793775,48.75701617,82.94286558,139.9049729,195.7996186,NA,2018-2019,NA,47.94840912,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Spenceria ramalana,NA,NA,19.37946739,1.659820363,NA,94.314314,19.14133757,31.66066334,38.56474799,51.37461003,NA,2018-2019,NA,42.8589671,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Anaphalis flavescens,NA,NA,18.77905312,1.105523072,NA,63.908568,33.66796166,59.04443324,111.5835884,160.5601308,NA,2018-2019,NA,39.74541986,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Potentilla saundersiana,NA,NA,21.88197212,1.878644081,NA,66.752253,60.0204327,78.41491673,120.385729,143.4405981,NA,2018-2019,NA,41.06893869,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Anemone tomentosa,NA,NA,22.34095383,1.089908718,NA,70.450243,48.98224838,61.3897381,104.1109063,119.5231335,NA,2018-2019,NA,38.46115133,NA,NA
101.598091,29.452965,3780,2018,2019,Xu et al. 2021 Tree Physiology,Temple,Deyeuxia scabrescens,NA,NA,23.14992256,0.766843351,NA,54.369209,17.88977873,20.87217719,43.91955913,49.1879648,NA,2018-2019,NA,43.49281745,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Juniperus pingii var. wilsonii,NA,NA,15.25761986,4.367528522,NA,363.63827,31.35901291,78.35480856,157.6002031,269.9591141,NA,2018-2019,NA,52.62368082,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Berberis dictyoneura,NA,NA,17.3386219,2.006540576,NA,84.30598,4.358419972,8.816491505,16.28827824,25.71678738,NA,2018-2019,NA,47.86515916,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Sibiraea angustata,NA,NA,18.12644577,1.328811254,NA,74.274552,44.13738342,82.54496428,117.7599249,177.7559065,NA,2018-2019,NA,47.23116519,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Quercus guyavifolia,NA,NA,20.4168457,2.347464604,NA,217.251422,30.99053856,46.40495841,99.03156098,128.7194685,NA,2018-2019,NA,49.28022688,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Salix wuxuhaiensis,NA,NA,19.86186523,1.901326038,NA,85.895146,43.88577567,69.28840654,113.518933,153.3005521,NA,2018-2019,NA,51.33403884,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Rhododendron intricatum,NA,NA,19.66541824,2.453358606,NA,148.968974,47.5721344,76.54141723,125.6449651,173.5881761,NA,2018-2019,NA,49.62612927,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Caragana erinacea,NA,NA,19.56424179,2.628719194,NA,110.963401,51.86976456,84.27479927,154.2674535,212.8002151,NA,2018-2019,NA,48.8276355,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Lonicera rupicola,NA,NA,20.17334595,1.020584368,NA,50.598008,46.83745108,71.77712777,128.8407721,169.700514,NA,2018-2019,NA,46.43620823,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Potentilla fruticosa var. arbuscula,NA,NA,20.9281147,1.435001355,NA,60.314197,33.03945968,47.14513655,102.9137821,128.8041331,NA,2018-2019,NA,45.39717253,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Sibbaldia cuneata,NA,NA,21.44171562,1.083689944,NA,78.349245,26.62891661,36.22466002,83.8093326,102.9762099,NA,2018-2019,NA,43.12759372,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Potentilla anserina,NA,NA,20.97002792,2.066439675,NA,79.543945,36.06821266,51.26540315,87.37381376,111.7484152,NA,2018-2019,NA,44.26212119,NA,NA
101.662018,29.524496,3749,2018,2019,Xu et al. 2021 Tree Physiology,Nursery Ground,Stellera chamaejasme,NA,NA,21.35640907,1.719547043,NA,55.939984,84.66612796,116.0880298,206.1627102,253.6648307,NA,2018-2019,NA,47.988501,NA,NA
